Receipt No.,Completion Time,Details,Transaction Status,Paid In,Withdrawn,Balance
SHB6RBVTHQ,2024-08-11 23:39:00.029,Purchase,Completed,,-28.0,3703.46
SHB1R0NV69,2024-08-11 21:13:00.019,Purchase,Completed,,-38.0,3731.46
SHB9QYVLO3,2024-08-11 21:00:00.000,,Completed,,-7.0,3769.46
SHB9QYVLO3,2024-08-11 21:00:00.000,,Completed,,-360.0,3776.46
SHB4PXUR5O,2024-08-11 17:24:00.000,Purchase,Completed,,-45.0,4136.46
SHB7P4WOWF,2024-08-11 13:50:00.010,Purchase,Completed,,-48.0,4181.46
SHB1OV20EF,2024-08-11 12:31:00.019,Charge,Completed,,-5.0,4229.46
SHB1OV20EF,2024-08-11 12:31:00.019,,Completed,,-500.0,4234.46
SHB9O1PYUZ,2024-08-11 07:59:00.010,Purchase,Completed,,-39.0,4734.46
SHA0NQ27VQ,2024-08-10 23:50:00.038,Purchase,Completed,,-45.0,4773.46
SHA0N7ZITS,2024-08-10 20:44:59.971,Purchase,Completed,,-28.0,4818.46
SHA4N7M9XK,2024-08-10 20:42:59.962,Purchase,Completed,,-39.0,4846.46
SHA3MKAWR7,2024-08-10 18:47:59.971,Purchase,Completed,,-38.0,4885.46
SHA6LW0O0Y,2024-08-10 16:25:59.981,Purchase,Completed,,-38.0,4923.46
SHA6LC8T24,2024-08-10 14:06:00.000,Purchase,Completed,,-49.0,4961.46
SHA8L37X3G,2024-08-10 13:03:00.000,Purchase,Completed,,-25.0,5010.46
SHA5KXRHI5,2024-08-10 12:22:59.981,,Completed,5000.0,,5035.46
SHA5KH1FOD,2024-08-10 10:12:00.000,Purchase,Completed,,-40.0,35.46
SHA2K7UAA0,2024-08-10 08:55:00.019,Purchase,Completed,,-35.0,75.46
SH98JI2MEI,2024-08-09 22:03:59.962,Purchase,Completed,,-45.0,110.46
SH98IKZCFS,2024-08-09 18:54:00.000,Purchase,Completed,,-50.0,155.46
SH91I9M22X,2024-08-09 17:55:59.981,Charge,Completed,,-10.0,205.46
SH91I9M22X,2024-08-09 17:55:59.981,,Completed,,-750.0,215.46
SH94I88J38,2024-08-09 17:48:00.029,,Completed,900.0,,965.46
SH82CVUYZ0,2024-08-08 11:30:00.029,Charge,Completed,,-5.0,65.46
SH82CVUYZ0,2024-08-08 11:30:00.029,,Completed,,-500.0,70.46
SH89CVGTLF,2024-08-08 11:26:59.971,,Completed,500.0,,570.46
SH551VYK5T,2024-08-05 15:58:59.981,Customer Transfer of Funds Charge,Completed,,-108.0,70.46
SH551VYK5T,2024-08-05 15:58:59.981,Customer Transfer to - 2547******024 PURITY KIAMA,Completed,,-30000.0,178.46
SH581VJLDS,2024-08-05 15:56:00.010,Business Payment from 149444 - CO-OP BANK via API. Original conversation ID is OMNIRIB_AB4DBE994424.,Completed,200.0,,30178.46
SH561VB9MC,2024-08-05 15:54:00.000,Business Payment from 149444 - CO-OP BANK via API. Original conversation ID is OMNIRIB_AB4DBE736124.,Completed,250.0,,29978.46
SH511V2BHT,2024-08-05 15:51:59.990,OD Loan Repayment to 232323 - M-PESA Overdraw,Completed,,-271.54,29728.46
SH531V1ZQT,2024-08-05 15:51:59.990,Business Payment from 149444 - CO-OP BANK via API. Original conversation ID is OMNIRIB_AB4DBE587224.,Completed,30000.0,,30000.0
SH46X3LR2A,2024-08-04 16:32:59.971,Pay Bill Charge,Completed,,-10.0,0.0
SH46X3LR2A,2024-08-04 16:32:59.971,"Pay Bill Fuliza M-Pesa to 247247
- Equity Paybill Account Acc. 228282",Completed,,-595.0,10.0
SH46X3LR2A,2024-08-04 16:32:59.971,OverDraft of Credit Party,Completed,268.85,,605.0
SH47WW4XE7,2024-08-04 15:38:00.010,Merchant Payment to 118896 - Quick Mart Mfangano,Completed,,-338.0,336.15
SH43WVID6N,2024-08-04 15:33:00.029,Business Payment from 149444 - CO-OP BANK via API. Original conversation ID is OMNIRIB_AB4D829F8C24.,Completed,270.0,,674.15
SH47W2KJQN,2024-08-04 11:48:59.990,Pay Bill Charge,Completed,,-5.0,404.15
SH47W2KJQN,2024-08-04 11:48:59.990,Pay Bill to 890900 - Parklands Baptist Church Acc. Tithe and offering,Completed,,-500.0,409.15
SH47W2H4LB,2024-08-04 11:48:00.029,Business Payment from 149444 - CO-OP BANK via API. Original conversation ID is OMNIRIB_AB4D79170124.,Completed,900.0,,909.15
SH43VJBQAB,2024-08-04 08:59:00.038,Withdrawal Charge,Completed,,-29.0,9.15
SH43VJBQAB,2024-08-04 08:59:00.038,Customer Withdrawal At Agent Till 418335 -  Daviski co ltdGeneral Shop Aoko Road,Completed,,-150.0,38.15
SH31UK4BAB,2024-08-03 20:53:59.971,Pay Bill Charge,Completed,,-5.0,188.15
SH31UK4BAB,2024-08-03 20:53:59.971,Pay Bill to 830075 - MC FRYS LTD 11 Acc. 11,Completed,,-130.0,193.15
SH30UJZM8G,2024-08-03 20:53:00.010,Business Payment from 149444 - CO-OP BANK via API. Original conversation ID is OMNIRIB_AB4D68C44224.,Completed,300.0,,323.15
SH35UEK2QX,2024-08-03 20:21:59.990,Withdrawal Charge,Completed,,-29.0,23.15
SH35UEK2QX,2024-08-03 20:21:59.990,Customer Withdrawal At Agent Till 409637 - Karsten Enter Machakos Stage Agg,Completed,,-200.0,52.15
SH28QV27PC,2024-08-02 23:17:59.971,Customer Payment to Small Business to - 2547******606 JAMES MWANGI,Completed,,-70.0,252.15
SH23QU2GY5,2024-08-02 23:01:59.981,Merchant Payment to 119497 - Quick Mart Tom Mboya,Completed,,-120.0,322.15
SH21QTUCOF,2024-08-02 22:57:59.962,Business Payment from 149444 - CO-OP BANK via API. Original conversation ID is OMNIRIB_AB4D33C7D624.,Completed,400.0,,442.15
SH21PB1DCJ,2024-08-02 17:30:00.029,Withdrawal Charge,Completed,,-29.0,42.15
SH21PB1DCJ,2024-08-02 17:30:00.029,Customer Withdrawal At Agent Till 235279 - Pure Logics Sunshine Shoes store Muthurwa Mkt Nairobi,Completed,,-150.0,71.15
SH26PAVQH2,2024-08-02 17:28:59.981,Business Payment from 149444 - CO-OP BANK via API. Original conversation ID is OMNIRIB_AB4D1F451C24.,Completed,200.0,,221.15
SH21NZJ3HT,2024-08-02 12:06:00.029,Withdrawal Charge,Completed,,-29.0,21.15
SH21NZJ3HT,2024-08-02 12:06:00.029,Customer Withdrawal At Agent Till 235279 - Pure Logics Sunshine Shoes store Muthurwa Mkt Nairobi,Completed,,-120.0,50.15
SH24NYXV08,2024-08-02 12:00:59.962,Airtime Purchase,Completed,,-38.0,170.15
SH28NYUOUW,2024-08-02 12:00:59.962,Business Payment from 149444 - CO-OP BANK via API. Original conversation ID is OMNIRIB_AB4D04E58324.,Completed,200.0,,208.15
SH28NNCDAM,2024-08-02 10:36:00.029,Airtime Purchase,Completed,,-15.0,8.15
SH21MZINLR,2024-08-02 07:07:59.981,Airtime Purchase,Completed,,-32.0,23.15
SH25MVASLX,2024-08-02 04:57:00.000,Airtime Purchase,Completed,,-45.0,55.15
SH15MJU8V5,2024-08-01 22:02:00.038,Airtime Purchase,Completed,,-60.0,100.15
SH18K703XU,2024-08-01 13:25:59.981,Purchase,Completed,,-40.0,160.15
SH18JUOX2A,2024-08-01 11:55:59.981,Purchase,Completed,,-20.0,200.15
SH11JDN5TH,2024-08-01 09:44:00.038,Purchase,Completed,,-32.0,220.15
SH11JDHANJ,2024-08-01 09:42:59.990,,Completed,250.0,,252.15
SH19IOPV8X,2024-08-01 00:35:00.038,Purchase,Completed,,-20.0,2.15
SGV2IKI272,2024-07-31 22:50:00.010,Purchase,Completed,,-38.0,22.15
SGV1H2JIWN,2024-07-31 17:28:59.981,Purchase,Completed,,-70.0,60.15
SGV6GO7Z36,2024-07-31 15:51:59.990,Purchase,Completed,,-32.0,130.15
SGV5GFVT7H,2024-07-31 14:50:00.038,Purchase,Completed,,-38.0,162.15
SGV6G9813O,2024-07-31 14:01:00.019,,Completed,200.0,,200.15
SGV8G07J10,2024-07-31 12:56:59.971,Purchase,Completed,,-19.0,0.15
SGV1FSDN0H,2024-07-31 11:57:00.029,Purchase,Completed,,-35.0,19.15
SGV9FJKYPB,2024-07-31 10:48:00.000,Purchase,Completed,,-50.0,54.15
SGV2F32R8W,2024-07-31 08:30:00.029,Purchase,Completed,,-25.0,104.15
SGV8EWPBK6,2024-07-31 07:27:00.029,Purchase,Completed,,-35.0,129.15
SGV9EWHJA7,2024-07-31 07:23:59.971,,Completed,200.0,,200.0
SGV3EWHLG3,2024-07-31 07:23:59.971,,Completed,,-35.85,164.15
SGU0EB8S8Q,2024-07-30 21:17:00.038,Purchase with Fuliza,Completed,,-45.0,0.0
SGU0EB8S8Q,2024-07-30 21:17:00.038,,Completed,35.49,,45.0
SGU5D7VABN,2024-07-30 17:46:59.981,Purchase,Completed,,-32.0,9.51
SGU8CX9NTW,2024-07-30 16:41:00.010,Purchase,Completed,,-25.0,41.51
SGU7CG7CVT,2024-07-30 14:33:59.962,Purchase,Completed,,-32.0,66.51
SGU1BYYM2X,2024-07-30 12:24:59.990,Purchase,Completed,,-38.0,98.51
SGU8AUNTQA,2024-07-30 04:09:00.029,Purchase,Completed,,-50.0,136.51
SGT0AQZ5UO,2024-07-29 23:39:59.990,Purchase,Completed,,-25.0,186.51
SGT3AQYT1X,2024-07-29 23:39:00.029,,Completed,200.0,,211.51
SGT997IT2J,2024-07-29 17:14:00.038,Purchase,Completed,,-35.0,11.51
SGT991O66X,2024-07-29 16:34:59.981,,Completed,,-57.0,46.51
SGT991O66X,2024-07-29 16:34:59.981,,Completed,,-4000.0,103.51
SGT191GG5J,2024-07-29 16:34:00.019,,Completed,4000.0,,4103.51
SGT58HKGM7,2024-07-29 14:03:59.990,,Completed,,-29.0,103.51
SGT58HKGM7,2024-07-29 14:03:59.990,,Completed,,-150.0,132.51
SGT57LTQWZ,2024-07-29 09:54:59.962,Purchase,Completed,,-65.0,282.51
SGT07D4WGI,2024-07-29 08:37:59.981,Purchase,Completed,,-38.0,347.51
SGT1770FCZ,2024-07-29 07:34:59.981,,Completed,,-20.0,385.51
SGT06XNUU8,2024-07-29 00:36:59.962,Purchase,Completed,,-38.0,405.51
SGT56XGWRL,2024-07-29 00:27:00.000,Purchase,Completed,,-32.0,443.51
SGS76TYRI3,2024-07-28 22:50:00.010,Purchase,Completed,,-25.0,475.51
SGS86NNDPI,2024-07-28 21:35:00.038,Purchase,Completed,,-35.0,500.51
SGS06FPJI2,2024-07-28 20:35:59.971,Purchase,Completed,,-35.0,535.51
SGS16CDHRL,2024-07-28 20:15:59.962,Purchase,Completed,,-45.0,570.51
SGS75ULRN1,2024-07-28 18:42:59.990,Purchase,Completed,,-45.0,615.51
SGS05PQON2,2024-07-28 18:13:59.981,Purchase,Completed,,-38.0,660.51
SGS95GTVXZ,2024-07-28 17:15:59.962,,Completed,,-23.0,698.51
SGS95GTVXZ,2024-07-28 17:15:59.962,,Completed,,-1100.0,721.51
SGS65GOACY,2024-07-28 17:15:00.000,,Completed,1100.0,,1821.51
SGS84U1EYK,2024-07-28 14:24:00.000,Purchase,Completed,,-38.0,721.51
SGS54FQ0W3,2024-07-28 12:27:00.000,,Completed,,-33.0,759.51
SGS54FQ0W3,2024-07-28 12:27:00.000,,Completed,,-2000.0,792.51
SGS34FJC2B,2024-07-28 12:24:59.990,,Completed,2500.0,,2792.51
SGS24F9IDI,2024-07-28 12:22:59.981,Purchase,Completed,,-25.0,292.51
SGS3441NCT,2024-07-28 10:41:00.010,,Completed,,-29.0,317.51
SGS3441NCT,2024-07-28 10:41:00.010,,Completed,,-150.0,346.51
SGS543XPRN,2024-07-28 10:39:59.962,,Completed,400.0,,496.51
SGS23JX1BA,2024-07-28 07:02:00.038,Purchase,Completed,,-23.0,96.51
SGR92VWP8L,2024-07-27 20:57:59.990,Purchase,Completed,,-32.0,119.51
SGR82IYBWG,2024-07-27 19:48:00.000,,Completed,,-150.0,151.51
SGR52IPJBF,2024-07-27 19:47:00.038,,Completed,300.0,,301.51
SGR5ZRRLHD,2024-07-27 13:16:00.019,Purchase,Completed,,-54.0,1.51
SGR6ZGYU10,2024-07-27 11:53:00.010,Purchase,Completed,,-56.0,55.51
SGR0ZDNA04,2024-07-27 11:28:00.019,Purchase,Completed,,-50.0,111.51
SGR1YFRZ1J,2024-07-27 02:12:59.990,Purchase,Completed,,-25.0,161.51
SGR4YE5KYC,2024-07-27 00:44:00.038,Purchase,Completed,,-35.0,186.51
SGQ0XYM5JW,2024-07-26 21:08:00.038,,Completed,,-146.0,221.51
SGQ0XYJ0HM,2024-07-26 21:08:00.038,,Completed,300.0,,367.51
SGQ3XRDIRP,2024-07-26 20:24:59.962,Purchase,Completed,,-45.0,67.51
SGQ5XPNGEJ,2024-07-26 20:15:00.000,Charge,Completed,,-5.0,112.51
SGQ5XPNGEJ,2024-07-26 20:15:00.000,,Completed,,-500.0,117.51
SGQ5X7VFGD,2024-07-26 18:49:00.019,Purchase,Completed,,-35.0,617.51
SGQ1WS152D,2024-07-26 17:19:00.019,Purchase,Completed,,-30.0,652.51
SGQ1WFGY95,2024-07-26 15:54:59.962,Purchase,Completed,,-32.0,682.51
SGQ7WFEBUF,2024-07-26 15:54:00.000,,Completed,700.0,,714.51
SGQ0VQ14RQ,2024-07-26 12:45:59.962,Purchase,Completed,,-50.0,14.51
SGQ4VI54OM,2024-07-26 11:44:00.010,Purchase,Completed,,-25.0,64.51
SGQ9VHZL9B,2024-07-26 11:42:59.962,,Completed,,-7.0,89.51
SGQ9VHZL9B,2024-07-26 11:42:59.962,,Completed,,-500.0,96.51
SGQ9VHW8O7,2024-07-26 11:42:00.000,,Completed,500.0,,596.51
SGQ9V8OX8P,2024-07-26 10:29:00.038,Purchase,Completed,,-29.0,96.51
SGQ7UTQ3DV,2024-07-26 08:17:00.010,Purchase,Completed,,-25.0,125.51
SGQ4UTNY6W,2024-07-26 08:15:59.962,,Completed,150.0,,150.51
SGQ1UMANKL,2024-07-26 06:47:59.971,Purchase,Completed,,-20.0,0.51
SGP6UDNMRG,2024-07-25 23:15:00.000,Purchase,Completed,,-32.0,20.51
SGP7UA3YJV,2024-07-25 22:18:59.990,Purchase,Completed,,-25.0,52.51
SGP1TQXCI3,2024-07-25 20:03:00.029,Purchase,Completed,,-22.0,77.51
SGP6T0GCY0,2024-07-25 17:50:00.038,Purchase,Completed,,-23.0,99.51
SGP2SP72EQ,2024-07-25 16:34:00.019,Purchase,Completed,,-32.0,122.51
SGP8S94Q4M,2024-07-25 14:24:00.000,Purchase,Completed,,-35.0,154.51
SGP7S1ZKPX,2024-07-25 13:27:00.029,,Completed,,-10.49,189.51
SGP2S1ZKPI,2024-07-25 13:27:00.029,,Completed,200.0,,200.0
SGP8S1OYFG,2024-07-25 13:25:00.019,Purchase with Fuliza,Completed,,-28.0,0.0
SGP8S1OYFG,2024-07-25 13:25:00.019,,Completed,10.38,,28.0
SGP3R4FIBX,2024-07-25 08:42:00.000,Purchase,Completed,,-25.0,17.62
SGO7QMAZU9,2024-07-24 23:21:00.029,Purchase,Completed,,-38.0,42.62
SGO4PCD5GS,2024-07-24 18:06:59.990,Purchase,Completed,,-32.0,80.62
SGO5OVB4Q9,2024-07-24 16:12:00.000,Purchase,Completed,,-25.0,112.62
SGO6OGR6VW,2024-07-24 14:12:00.029,Purchase,Completed,,-32.0,137.62
SGO1O0X2G1,2024-07-24 12:06:00.029,Purchase,Completed,,-38.0,169.62
SGO4NRM674,2024-07-24 10:48:59.962,Purchase,Completed,,-20.0,207.62
SGO5NI9Y6Z,2024-07-24 09:27:59.962,Purchase,Completed,,-21.0,227.62
SGO6NB3PUY,2024-07-24 08:21:00.029,Purchase,Completed,,-35.0,248.62
SGN7ML169D,2024-07-23 21:06:59.990,Purchase,Completed,,-31.0,283.62
SGN2MJF0TW,2024-07-23 20:55:00.019,,Completed,,-13.0,314.62
SGN2MJF0TW,2024-07-23 20:55:00.019,,Completed,,-550.0,327.62
SGN9MJ7W27,2024-07-23 20:53:59.971,,Completed,500.0,,877.62
SGN7MDHWFD,2024-07-23 20:17:59.971,Purchase,Completed,,-21.0,377.62
SGN6LGD0RY,2024-07-23 17:08:00.010,Purchase,Completed,,-39.0,398.62
SGN0L8L7EO,2024-07-23 16:05:00.010,Purchase,Completed,,-39.0,437.62
SGN2KQBEII,2024-07-23 13:23:00.010,Charge,Completed,,-15.0,476.62
SGN2KQBEII,2024-07-23 13:23:00.010,,Completed,,-1500.0,491.62
SGN0KQ7BRY,2024-07-23 13:21:59.962,,Completed,,-8.38,1991.62
SGN4KQ75TM,2024-07-23 13:21:59.962,,Completed,2000.0,,2000.0
SGN6KPW94Q,2024-07-23 13:20:00.038,,Completed,,-100.0,0.0
SGN6KPW94Q,2024-07-23 13:20:00.038,,Completed,8.29,,100.0
SGN6KPNQH0,2024-07-23 13:16:59.981,Purchase,Completed,,-38.0,91.71
SGN5KL7BEH,2024-07-23 12:38:59.971,Charge,Completed,,-10.0,129.71
SGN5KL7BEH,2024-07-23 12:38:59.971,,Completed,,-1000.0,139.71
SGN1KL2Q93,2024-07-23 12:38:00.010,,Completed,1000.0,,1139.71
SGN1KHKRW5,2024-07-23 12:06:59.990,Purchase,Completed,,-38.0,139.71
SGN7KH61BR,2024-07-23 12:04:00.019,Purchase,Completed,,-25.0,177.71
SGN6K7VA0I,2024-07-23 10:41:00.010,,Completed,200.0,,202.71
SGN6K7OVW2,2024-07-23 10:39:00.000,Purchase,Completed,,-20.0,2.71
SGN7JFUN6J,2024-07-23 00:00:00.000,Charge,Completed,,-42.0,22.71
SGN7JFUN6J,2024-07-23 00:00:00.000,,Completed,,-7000.0,64.71
SGM6JFQG2I,2024-07-22 23:55:00.019,,Completed,7000.0,,7064.71
SGM7J8SAA7,2024-07-22 21:51:59.990,Purchase,Completed,,-90.0,64.71
SGM8J6J4J6,2024-07-22 21:31:59.981,Purchase,Completed,,-65.0,154.71
SGM5J6DQR9,2024-07-22 21:29:59.971,,Completed,200.0,,219.71
SGM4HS8Z6A,2024-07-22 16:38:00.038,,Completed,,-11.0,19.71
SGM4HS8Z6A,2024-07-22 16:38:00.038,,Completed,,-100.0,30.71
SGM7HPVDI3,2024-07-22 16:20:00.038,,Completed,,-250.0,130.71
SGM1HP3WGN,2024-07-22 16:14:00.010,,Completed,,-1100.0,380.71
SGM9HP00PR,2024-07-22 16:12:59.962,,Completed,1300.0,,1480.71
SGM8HMADJM,2024-07-22 15:51:59.990,Charge,Completed,,-20.0,180.71
SGM8HMADJM,2024-07-22 15:51:59.990,,Completed,,-1567.0,200.71
SGM2HLUS2E,2024-07-22 15:47:59.971,,Completed,1570.0,,1767.71
SGM0HK9N8S,2024-07-22 15:35:00.038,,Completed,,-29.0,197.71
SGM0HK9N8S,2024-07-22 15:35:00.038,,Completed,,-450.0,226.71
SGM7HIL8AN,2024-07-22 15:22:00.019,,Completed,,-30.0,676.71
SGM3HI0TN1,2024-07-22 15:17:00.038,,Completed,,-13.0,706.71
SGM3HI0TN1,2024-07-22 15:17:00.038,,Completed,,-2320.0,719.71
SGM8H30YEU,2024-07-22 13:16:59.981,,Completed,3000.0,,3039.71
SGM1GPTLMD,2024-07-22 11:30:59.990,,Completed,,-29.0,39.71
SGM1GPTLMD,2024-07-22 11:30:59.990,,Completed,,-450.0,68.71
SGM5GEOZGP,2024-07-22 09:56:59.971,,Completed,,-50.0,518.71
SGM2G7OGJU,2024-07-22 08:53:00.010,,Completed,,-15.0,568.71
SGM3G0QL69,2024-07-22 07:43:59.981,,Completed,,-35.0,583.71
SGL6FJA9ZS,2024-07-21 21:56:00.010,,Completed,,-35.0,618.71
SGL0FANVIS,2024-07-21 20:44:00.010,,Completed,500.0,,653.71
SGL3F3S1T7,2024-07-21 20:01:00.019,,Completed,,-35.0,153.71
SGK7C0NE5N,2024-07-20 21:38:00.010,,Completed,,-60.0,188.71
SGK2BCIIIK,2024-07-20 19:18:59.990,,Completed,,-45.0,248.71
SGK9BAYZ77,2024-07-20 19:12:00.000,,Completed,,-38.0,293.71
SGK08ZY3C8,2024-07-20 08:51:00.000,,Completed,,-28.0,331.71
SGK28ZO726,2024-07-20 08:48:59.990,,Completed,,-7.0,359.71
SGK28ZO726,2024-07-20 08:48:59.990,,Completed,,-120.0,366.71
SGJ38E5OMZ,2024-07-19 22:21:00.000,,Completed,,-21.0,486.71
SGJ27YCVUS,2024-07-19 20:19:59.981,,Completed,,-25.0,507.71
SGJ17XXPQ7,2024-07-19 20:17:59.971,,Completed,,-630.0,532.71
SGJ07XGV6M,2024-07-19 20:15:00.000,,Completed,670.0,,1162.71
SGJ66064TQ,2024-07-19 12:42:59.990,,Completed,,-28.0,492.71
SGJ85OZQ62,2024-07-19 11:12:00.029,,Completed,,-28.0,520.71
SGJ84UQCEW,2024-07-19 04:27:00.029,,Completed,,-35.0,548.71
SGI74K4Z7H,2024-07-18 21:47:00.010,,Completed,,-38.0,583.71
SGI447WJN4,2024-07-18 20:19:00.019,,Completed,,-15.0,621.71
SGI03VE4KS,2024-07-18 19:14:59.971,,Completed,,-25.0,636.71
SGI33JT8TZ,2024-07-18 18:13:00.019,,Completed,,-28.0,661.71
SGI72YOO8F,2024-07-18 15:44:00.038,,Completed,,-35.0,689.71
SGI92968UT,2024-07-18 12:18:00.000,,Completed,,-32.0,724.71
SGI120ROGH,2024-07-18 11:06:00.000,,Completed,,-38.0,756.71
SGI31TC371,2024-07-18 10:00:59.990,,Completed,,-35.0,794.71
SGI01DYQCO,2024-07-18 07:25:00.019,,Completed,,-32.0,829.71
SGH514919L,2024-07-17 23:12:00.029,,Completed,,-20.0,861.71
SGH1Z3AVLB,2024-07-17 18:45:59.962,,Completed,,-39.0,881.71
SGH9YU390D,2024-07-17 17:55:00.019,,Completed,,-20.0,920.71
SGH0YIH6RS,2024-07-17 16:41:59.971,,Completed,,-38.0,940.71
SGH2Y1VA2O,2024-07-17 14:32:00.038,,Completed,,-30.0,978.71
SGH8XTFGK0,2024-07-17 13:27:00.029,,Completed,,-20.0,1008.71
SGH6XCFT2A,2024-07-17 11:08:00.010,,Completed,,-32.0,1028.71
SGH3X4CLNP,2024-07-17 09:58:59.981,,Completed,,-38.0,1060.71
SGH6WUB1VQ,2024-07-17 08:24:59.962,,Completed,,-21.0,1098.71
SGH5WGITYL,2024-07-17 00:02:59.971,,Completed,,-23.0,1119.71
SGG3W84EMD,2024-07-16 21:33:00.029,,Completed,,-29.0,1142.71
SGG6VLKMF2,2024-07-16 19:12:59.962,,Completed,,-25.0,1171.71
SGG9US67K3,2024-07-16 16:00:00.029,,Completed,,-38.0,1196.71
SGG3ULNLRV,2024-07-16 15:02:00.010,,Completed,,-25.0,1234.71
SGG3ULNLRV,2024-07-16 15:02:00.010,,Completed,,-3000.0,1259.71
SGG9UL324J,2024-07-16 14:57:00.029,Purchase,Completed,,-35.0,4259.71
SGG6UC4H8K,2024-07-16 13:41:00.010,Purchase,Completed,,-38.0,4294.71
SGG8TVZMFG,2024-07-16 11:21:59.990,Purchase,Completed,,-32.0,4332.71
SGG9TNN5TP,2024-07-16 10:09:00.029,Purchase,Completed,,-15.0,4364.71
SGG6TGOO80,2024-07-16 09:04:00.019,Purchase,Completed,,-25.0,4379.71
SGG1T2185L,2024-07-16 04:23:00.010,Purchase,Completed,,-10.0,4404.71
SGF3SWNAYL,2024-07-15 23:30:59.990,Purchase,Completed,,-20.0,4414.71
SGF5STEEVJ,2024-07-15 22:27:59.990,Purchase,Completed,,-28.0,4434.71
SGF3SLMZJ3,2024-07-15 21:15:00.029,Purchase,Completed,,-21.0,4462.71
SGF8RX57H4,2024-07-15 19:03:59.962,,Completed,,-573.0,4483.71
SGF8RTKFHK,2024-07-15 18:47:00.010,,Completed,5000.0,,5056.71
SGF4RLJM96,2024-07-15 18:02:59.971,Purchase,Completed,,-25.0,56.71
SGF1RGOB3Z,2024-07-15 17:33:59.962,Purchase,Completed,,-21.0,81.71
SGF1RGJL3P,2024-07-15 17:33:00.000,,Completed,100.0,,102.71
SGF2R4XMEM,2024-07-15 16:12:00.000,Purchase,Completed,,-23.0,2.71
SGF3QRZO8N,2024-07-15 14:26:59.971,Purchase,Completed,,-21.0,25.71
SGF8QJ5ELS,2024-07-15 13:18:59.990,Purchase,Completed,,-20.0,46.71
SGF6Q5Y8LM,2024-07-15 11:33:00.000,Purchase,Completed,,-38.0,66.71
SGF6Q5V0A4,2024-07-15 11:32:00.038,,Completed,100.0,,104.71
SGE7P1CGU3,2024-07-14 22:29:00.038,Purchase,Completed,,-20.0,4.71
SGE1NZAZV7,2024-07-14 18:15:59.990,Purchase,Completed,,-25.0,24.71
SGE1NQ8YUF,2024-07-14 17:14:00.038,,Completed,,-1000.0,49.71
SGE4NMP856,2024-07-14 16:48:00.000,Purchase,Completed,,-21.0,1049.71
SGE4NLACDU,2024-07-14 16:38:00.038,,Completed,,-23.0,1070.71
SGE4NLACDU,2024-07-14 16:38:00.038,,Completed,,-1050.0,1093.71
SGE0NJP7CE,2024-07-14 16:25:00.019,,Completed,300.0,,2143.71
SGE6NIM24C,2024-07-14 16:16:59.981,,Completed,1800.0,,1843.71
SGE3N196WR,2024-07-14 13:59:00.010,Purchase,Completed,,-38.0,43.71
SGE1ME2O77,2024-07-14 10:34:59.981,Purchase,Completed,,-35.0,81.71
SGD1LMSSMP,2024-07-13 23:39:00.029,Purchase,Completed,,-35.0,116.71
SGD5LJ380J,2024-07-13 22:36:00.029,,Completed,150.0,,151.71
SGD3KTTIJX,2024-07-13 19:43:59.981,Purchase,Completed,,-35.0,1.71
SGD8I9FTP2,2024-07-13 08:44:59.971,Purchase,Completed,,-38.0,36.71
SGD7I47V1V,2024-07-13 07:52:00.019,Purchase,Completed,,-28.0,74.71
SGC8HOPKV6,2024-07-12 22:32:00.010,Charge,Completed,,-10.0,102.71
SGC8HOPKV6,2024-07-12 22:32:00.010,,Completed,,-800.0,112.71
SGC6HOITZ8,2024-07-12 22:30:00.000,,Completed,800.0,,912.71
SGC4HOFISC,2024-07-12 22:29:00.038,Purchase,Completed,,-28.0,112.71
SGC8GOD8WU,2024-07-12 18:47:59.971,Purchase,Completed,,-25.0,140.71
SGC9GCOX8B,2024-07-12 17:42:59.962,Purchase,Completed,,-35.0,165.71
SGC6G1Z9ZK,2024-07-12 16:32:59.971,,Completed,200.0,,200.71
SGC9G1TFD5,2024-07-12 16:32:00.010,Purchase,Completed,,-21.0,0.71
SGC2FD2THG,2024-07-12 13:23:59.971,Purchase,Completed,,-48.0,21.71
SGC0F8XU72,2024-07-12 12:51:59.990,Purchase,Completed,,-25.0,69.71
SGC4ECSVWW,2024-07-12 00:00:00.000,,Completed,,-35.0,94.71
SGB6DMJ1GU,2024-07-11 00:00:00.000,,Completed,,-100.0,129.71
SGB6DLA9QC,2024-07-11 00:00:00.000,,Completed,,-100.0,229.71
SGB1DKB4VR,2024-07-11 00:00:00.000,,Completed,,-600.0,329.71
SGB7DCP6O7,2024-07-11 00:00:00.000,,Completed,,-50.0,929.71
SGB3D9G6WR,2024-07-11 00:00:00.000,,Completed,,-50.0,979.71
SGB4D7WR1O,2024-07-11 00:00:00.000,,Completed,,-20.0,1029.71
SGB3D6S0KL,2024-07-11 00:00:00.000,,Completed,,-25.0,1049.71
SGB3D6S0KL,2024-07-11 00:00:00.000,,Completed,,-3450.0,1074.71
SGB5D5YAH1,2024-07-11 00:00:00.000,,Completed,4100.0,,4524.71
SGB0CBVHQS,2024-07-11 00:00:00.000,,Completed,,-150.0,424.71
SGB1CBLE1R,2024-07-11 00:00:00.000,,Completed,,-35.0,574.71
SGB5CAM2GD,2024-07-11 00:00:00.000,,Completed,,-22628.0,609.71
SGB3CAHNN3,2024-07-11 00:00:00.000,,Completed,,-13.0,23237.71
